book_id,title,authors,book_url,image_url,description,created_at,pdf_file_path,epub_file_path,mobi_file_path
691,The Development of Computer Science: A Sociocultural Perspective,Matti Tedre,http://books.google.com/books?id=CEtclF-JMzAC&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=CEtclF-JMzAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 17:11:07,,,
692,Exploring Computer Science with Scheme,Oliver Grillmeyer,http://books.google.com/books?id=GoXjBwAAQBAJ&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=GoXjBwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 17:11:07,,,
693,Computer Science and Engineering—Theory and Applications,"Mauricio A. Sanchez, Leocundo Aguilar, Manuel Castañón-Puga, Antonio Rodríguez-Díaz",http://books.google.com/books?id=88NKDwAAQBAJ&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=88NKDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 17:11:07,,,
694,Computer Science Handbook,Allen B. Tucker,http://books.google.com/books?id=hNLKBQAAQBAJ&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=hNLKBQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 17:11:07,,,
695,Computer Science,"Edward K. Blum, Alfred V Aho",http://books.google.com/books?id=S7QU9RRLYIYC&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=S7QU9RRLYIYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 17:11:07,,,
696,Fundamental Concepts in Computer Science,"Erol Gelenbe, Jean-Pierre Kahane",http://books.google.com/books?id=GudpDQAAQBAJ&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=GudpDQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 17:11:07,,,
697,Foundations of Computer Science,"Behrouz A. Forouzan, Sophia Chung Fegan",http://books.google.com/books?id=bws5zwEACAAJ&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=bws5zwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-18 17:11:07,,,
698,Encyclopedia of Computer Science and Technology,"Jack Belzer, Albert G. Holzman, Allen Kent",http://books.google.com/books?id=8IXArCuNWy4C&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=8IXArCuNWy4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 17:11:07,,,
699,Fundamentals of Computer Science,Hariprasath P,http://books.google.com/books?id=1aEKkAEACAAJ&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=1aEKkAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-18 17:11:07,,,
700,Computer Science,J. Glenn Brookshear,http://books.google.com/books?id=OV0ZAQAAIAAJ&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=OV0ZAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-18 17:11:07,,,
701,Concise Encyclopedia of Computer Science,Edwin D. Reilly,http://books.google.com/books?id=5Jaa1BVverIC&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=5Jaa1BVverIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 17:11:07,,,
702,Mathematics of Discrete Structures for Computer Science,Gordon J. Pace,http://books.google.com/books?id=kYYJLhL2arwC&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=kYYJLhL2arwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 17:11:07,,,
703,Computer Science,Ian Sinclair,http://books.google.com/books?id=xj-eBQAAQBAJ&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=xj-eBQAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-18 17:11:07,,,
704,Computer Science Unleashed,"Wladston Ferreira Filho, Raimondo Pictet",http://books.google.com/books?id=oJmcEAAAQBAJ&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=oJmcEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 17:11:07,,,
705,"Advances in Intelligent Systems, Computer Science and Digital Economics II","Zhengbing Hu, Sergey Petoukhov, Matthew He",http://books.google.com/books?id=Tbk0EAAAQBAJ&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=Tbk0EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 17:11:07,,,
706,Encyclopedia of Computer Science,Edwin D. Reilly,http://books.google.com/books?id=ayMXPQIcMTIC&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=ayMXPQIcMTIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-18 17:11:07,,,
707,World of Computer Science,Brigham Narins,http://books.google.com/books?id=hBQ6AQAAIAAJ&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=hBQ6AQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-18 17:11:07,,,
708,Computer Science,"L. Goldschlager, Andrew Lister",http://books.google.com/books?id=TmualXt9PisC&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=TmualXt9PisC&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-18 17:11:07,,,
709,Encyclopedia of Computer Science and Technology,"Jack Belzer, Albert G. Holzman, Allen Kent",http://books.google.com/books?id=tjH3YjVqTnIC&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=tjH3YjVqTnIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 17:11:07,,,
710,Computer Science Principles,Kevin Hare,http://books.google.com/books?id=7tLvzgEACAAJ&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=7tLvzgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-18 17:11:07,,,
711,Introductory Theory of Computer Science,E. V. Krishnamurthy,http://books.google.com/books?id=4IdjQgAACAAJ&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=4IdjQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-18 17:11:07,,,
712,Encyclopedia of Computer Science and Engineering,"Anthony Ralston, Edwin D. Reilly",http://books.google.com/books?id=8jJCrmFIF2UC&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=8jJCrmFIF2UC&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-18 17:11:07,,,
713,"Computer Science, a Mathematical Introduction",Art Lew,http://books.google.com/books?id=ytdQAAAAMAAJ&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=ytdQAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-18 17:11:07,,,
714,Schaum's Outline of Principles of Computer Science,"Paul Tymann, Carl Reynolds",http://books.google.com/books?id=hsI7n8kYoMYC&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=hsI7n8kYoMYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 17:11:07,,,
715,Computer Science,J. Glenn Brookshear,http://books.google.com/books?id=RnVQAAAAMAAJ&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=RnVQAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-18 17:11:07,,,
716,An Invitation to Computer Science,"G. Michael Schneider, Judith L. Gersting",http://books.google.com/books?id=iqwgAQAAIAAJ&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=iqwgAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-18 17:11:07,,,
717,Computer Science,Leon Presser,http://books.google.com/books?id=bLO7AAAAIAAJ&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=bLO7AAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-18 17:11:07,,,
718,An Introduction to Computer Science,"Jean-Paul Tremblay, Richard B. Bunt",http://books.google.com/books?id=T4ZQAAAAMAAJ&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=T4ZQAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-18 17:11:07,,,
719,Encyclopedia of Computer Science and Technology,"Jack Belzer, Albert G. Holzman, Allen Kent",http://books.google.com/books?id=j8PawAEACAAJ&dq=computer+science&hl=&source=gbs_api,,,2024-10-18 17:11:07,,,
720,Introduction to Computer Science,"John K. Rice, John Rischard Rice, Edouard J. Desautels",http://books.google.com/books?id=oeImAAAAMAAJ&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=oeImAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-18 17:11:07,,,
721,Encyclopedia of Computer Science,"Edwin D. Reilly, Anthony Ralston, David Hemmendinger",http://books.google.com/books?id=yQ9LAQAAIAAJ&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=yQ9LAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-18 17:11:32,,,
722,Introduction to Programming and Computer Science,Anthony Ralston,http://books.google.com/books?id=are0AAAAIAAJ&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=are0AAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-18 17:11:32,,,
723,Foundations of Computer Science,Ashok Arora,http://books.google.com/books?id=CrcoszZBMowC&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=CrcoszZBMowC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 17:11:32,,,
724,Explorations in Computing,John S. Conery,http://books.google.com/books?id=PxrSBQAAQBAJ&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=PxrSBQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 17:11:32,,,
725,Introduction to Computer Science,"Douglas W. Nance, Thomas L. Naps",http://books.google.com/books?id=8M3J-0l7jF4C&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=8M3J-0l7jF4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-18 17:11:32,,,
726,"Computing Handbook, Third Edition","Teofilo Gonzalez, Jorge Diaz-Herrera, Allen Tucker",http://books.google.com/books?id=vMqSAwAAQBAJ&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=vMqSAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 17:11:32,,,
727,Computer Science Illuminated,"Nell Dale, John Lewis",http://books.google.com/books?id=582qwYV32dQC&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=582qwYV32dQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 17:11:32,,,
728,Computer Science Illuminated,"Nell B. Dale, John Lewis",http://books.google.com/books?id=3ls6K2cJW_0C&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=3ls6K2cJW_0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 17:11:32,,,
729,What Is Computer Science?,"Daniel Page, Nigel Smart",http://books.google.com/books?id=wjW5BAAAQBAJ&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=wjW5BAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 17:11:32,,,
730,Introduction to Computer Science,Vladimir Zwass,http://books.google.com/books?id=uVggAQAAIAAJ&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=uVggAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-18 17:11:32,,,
731,The Development of Computer Science: A Sociocultural Perspective,Matti Tedre,http://books.google.com/books?id=CEtclF-JMzAC&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=CEtclF-JMzAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 17:11:32,,,
732,Exploring Computer Science with Scheme,Oliver Grillmeyer,http://books.google.com/books?id=GoXjBwAAQBAJ&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=GoXjBwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 17:11:32,,,
733,Computer Science and Engineering—Theory and Applications,"Mauricio A. Sanchez, Leocundo Aguilar, Manuel Castañón-Puga, Antonio Rodríguez-Díaz",http://books.google.com/books?id=88NKDwAAQBAJ&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=88NKDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 17:11:32,,,
734,Computer Science Handbook,Allen B. Tucker,http://books.google.com/books?id=hNLKBQAAQBAJ&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=hNLKBQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 17:11:32,,,
735,Computer Science,"Edward K. Blum, Alfred V Aho",http://books.google.com/books?id=S7QU9RRLYIYC&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=S7QU9RRLYIYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 17:11:32,,,
736,Fundamental Concepts in Computer Science,"Erol Gelenbe, Jean-Pierre Kahane",http://books.google.com/books?id=GudpDQAAQBAJ&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=GudpDQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 17:11:32,,,
737,Foundations of Computer Science,"Behrouz A. Forouzan, Sophia Chung Fegan",http://books.google.com/books?id=bws5zwEACAAJ&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=bws5zwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-18 17:11:32,,,
738,Encyclopedia of Computer Science and Technology,"Jack Belzer, Albert G. Holzman, Allen Kent",http://books.google.com/books?id=8IXArCuNWy4C&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=8IXArCuNWy4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 17:11:32,,,
739,Fundamentals of Computer Science,Hariprasath P,http://books.google.com/books?id=1aEKkAEACAAJ&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=1aEKkAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-18 17:11:32,,,
740,Computer Science,J. Glenn Brookshear,http://books.google.com/books?id=OV0ZAQAAIAAJ&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=OV0ZAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-18 17:11:32,,,
741,Concise Encyclopedia of Computer Science,Edwin D. Reilly,http://books.google.com/books?id=5Jaa1BVverIC&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=5Jaa1BVverIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 17:11:32,,,
742,Mathematics of Discrete Structures for Computer Science,Gordon J. Pace,http://books.google.com/books?id=kYYJLhL2arwC&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=kYYJLhL2arwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 17:11:32,,,
743,Computer Science,Ian Sinclair,http://books.google.com/books?id=xj-eBQAAQBAJ&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=xj-eBQAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-18 17:11:32,,,
744,Computer Science Unleashed,"Wladston Ferreira Filho, Raimondo Pictet",http://books.google.com/books?id=oJmcEAAAQBAJ&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=oJmcEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 17:11:32,,,
745,"Advances in Intelligent Systems, Computer Science and Digital Economics II","Zhengbing Hu, Sergey Petoukhov, Matthew He",http://books.google.com/books?id=Tbk0EAAAQBAJ&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=Tbk0EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 17:11:32,,,
746,Encyclopedia of Computer Science,Edwin D. Reilly,http://books.google.com/books?id=ayMXPQIcMTIC&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=ayMXPQIcMTIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-18 17:11:32,,,
747,World of Computer Science,Brigham Narins,http://books.google.com/books?id=hBQ6AQAAIAAJ&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=hBQ6AQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-18 17:11:32,,,
748,Computer Science,"L. Goldschlager, Andrew Lister",http://books.google.com/books?id=TmualXt9PisC&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=TmualXt9PisC&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-18 17:11:32,,,
749,Encyclopedia of Computer Science and Technology,"Jack Belzer, Albert G. Holzman, Allen Kent",http://books.google.com/books?id=tjH3YjVqTnIC&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=tjH3YjVqTnIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 17:11:32,,,
750,Computer Science Principles,Kevin Hare,http://books.google.com/books?id=7tLvzgEACAAJ&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=7tLvzgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-18 17:11:32,,,
751,Introductory Theory of Computer Science,E. V. Krishnamurthy,http://books.google.com/books?id=4IdjQgAACAAJ&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=4IdjQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-18 17:11:32,,,
752,Encyclopedia of Computer Science and Engineering,"Anthony Ralston, Edwin D. Reilly",http://books.google.com/books?id=8jJCrmFIF2UC&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=8jJCrmFIF2UC&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-18 17:11:32,,,
753,"Computer Science, a Mathematical Introduction",Art Lew,http://books.google.com/books?id=ytdQAAAAMAAJ&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=ytdQAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-18 17:11:32,,,
754,Schaum's Outline of Principles of Computer Science,"Paul Tymann, Carl Reynolds",http://books.google.com/books?id=hsI7n8kYoMYC&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=hsI7n8kYoMYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,2024-10-18 17:11:32,,,
755,Computer Science,J. Glenn Brookshear,http://books.google.com/books?id=RnVQAAAAMAAJ&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=RnVQAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-18 17:11:32,,,
756,An Invitation to Computer Science,"G. Michael Schneider, Judith L. Gersting",http://books.google.com/books?id=iqwgAQAAIAAJ&dq=computer+science&hl=&source=gbs_api,http://books.google.com/books/content?id=iqwgAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2024-10-18 17:11:32,,,
